ICD-10 code;CCS group;CCS group_description
M8139;238;Complications of surgical procedures or medical care
M96;238;Complications of surgical procedures or medical care
M960;238;Complications of surgical procedures or medical care
M961;238;Complications of surgical procedures or medical care
M962;238;Complications of surgical procedures or medical care
M963;238;Complications of surgical procedures or medical care
M964;238;Complications of surgical procedures or medical care
M965;238;Complications of surgical procedures or medical care
M966;238;Complications of surgical procedures or medical care
M968;238;Complications of surgical procedures or medical care
M969;238;Complications of surgical procedures or medical care
N98;238;Complications of surgical procedures or medical care
N980;238;Complications of surgical procedures or medical care
N981;238;Complications of surgical procedures or medical care
N982;238;Complications of surgical procedures or medical care
N983;238;Complications of surgical procedures or medical care
N988;238;Complications of surgical procedures or medical care
N989;238;Complications of surgical procedures or medical care
N99;238;Complications of surgical procedures or medical care
N990;238;Complications of surgical procedures or medical care
N991;238;Complications of surgical procedures or medical care
N992;238;Complications of surgical procedures or medical care
N993;238;Complications of surgical procedures or medical care
N994;238;Complications of surgical procedures or medical care
N995;238;Complications of surgical procedures or medical care
N998;238;Complications of surgical procedures or medical care
N999;238;Complications of surgical procedures or medical care
O29;238;Complications of surgical procedures or medical care
O290;238;Complications of surgical procedures or medical care
O291;238;Complications of surgical procedures or medical care
O292;238;Complications of surgical procedures or medical care
O293;238;Complications of surgical procedures or medical care
O294;238;Complications of surgical procedures or medical care
O295;238;Complications of surgical procedures or medical care
O296;238;Complications of surgical procedures or medical care
O298;238;Complications of surgical procedures or medical care
O299;238;Complications of surgical procedures or medical care
O89;238;Complications of surgical procedures or medical care
O890;238;Complications of surgical procedures or medical care
O891;238;Complications of surgical procedures or medical care
O892;238;Complications of surgical procedures or medical care
O893;238;Complications of surgical procedures or medical care
O894;238;Complications of surgical procedures or medical care
O895;238;Complications of surgical procedures or medical care
O896;238;Complications of surgical procedures or medical care
O898;238;Complications of surgical procedures or medical care
O899;238;Complications of surgical procedures or medical care
T80;238;Complications of surgical procedures or medical care
T800;238;Complications of surgical procedures or medical care
T801;238;Complications of surgical procedures or medical care
T802;238;Complications of surgical procedures or medical care
T803;238;Complications of surgical procedures or medical care
T804;238;Complications of surgical procedures or medical care
T805;238;Complications of surgical procedures or medical care
T806;238;Complications of surgical procedures or medical care
T808;238;Complications of surgical procedures or medical care
T809;238;Complications of surgical procedures or medical care
T81;238;Complications of surgical procedures or medical care
T810;238;Complications of surgical procedures or medical care
T811;238;Complications of surgical procedures or medical care
T812;238;Complications of surgical procedures or medical care
T813;238;Complications of surgical procedures or medical care
T814;238;Complications of surgical procedures or medical care
T815;238;Complications of surgical procedures or medical care
T816;238;Complications of surgical procedures or medical care
T817;238;Complications of surgical procedures or medical care
T818;238;Complications of surgical procedures or medical care
T819;238;Complications of surgical procedures or medical care
T88;238;Complications of surgical procedures or medical care
T880;238;Complications of surgical procedures or medical care
T881;238;Complications of surgical procedures or medical care
T882;238;Complications of surgical procedures or medical care
T883;238;Complications of surgical procedures or medical care
T884;238;Complications of surgical procedures or medical care
T885;238;Complications of surgical procedures or medical care
T886;238;Complications of surgical procedures or medical care
T887;238;Complications of surgical procedures or medical care
T888;238;Complications of surgical procedures or medical care
T889;238;Complications of surgical procedures or medical care
T983;238;Complications of surgical procedures or medical care
S00;239;"Superficial injury; contusion"
S000;239;"Superficial injury; contusion"
S001;239;"Superficial injury; contusion"
S002;239;"Superficial injury; contusion"
S003;239;"Superficial injury; contusion"
S004;239;"Superficial injury; contusion"
S005;239;"Superficial injury; contusion"
S007;239;"Superficial injury; contusion"
S008;239;"Superficial injury; contusion"
S009;239;"Superficial injury; contusion"
S05;239;"Superficial injury; contusion"
S050;239;"Superficial injury; contusion"
S051;239;"Superficial injury; contusion"
S059;239;"Superficial injury; contusion"
S09;239;"Superficial injury; contusion"
S098;239;"Superficial injury; contusion"
S099;239;"Superficial injury; contusion"
S10;239;"Superficial injury; contusion"
S100;239;"Superficial injury; contusion"
S101;239;"Superficial injury; contusion"
S107;239;"Superficial injury; contusion"
S108;239;"Superficial injury; contusion"
S109;239;"Superficial injury; contusion"
S20;239;"Superficial injury; contusion"
S200;239;"Superficial injury; contusion"
S201;239;"Superficial injury; contusion"
S202;239;"Superficial injury; contusion"
S203;239;"Superficial injury; contusion"
S204;239;"Superficial injury; contusion"
S207;239;"Superficial injury; contusion"
S208;239;"Superficial injury; contusion"
S30;239;"Superficial injury; contusion"
S300;239;"Superficial injury; contusion"
S301;239;"Superficial injury; contusion"
S302;239;"Superficial injury; contusion"
S307;239;"Superficial injury; contusion"
S308;239;"Superficial injury; contusion"
S309;239;"Superficial injury; contusion"
S40;239;"Superficial injury; contusion"
S400;239;"Superficial injury; contusion"
S407;239;"Superficial injury; contusion"
S408;239;"Superficial injury; contusion"
S409;239;"Superficial injury; contusion"
S50;239;"Superficial injury; contusion"
S500;239;"Superficial injury; contusion"
S501;239;"Superficial injury; contusion"
S507;239;"Superficial injury; contusion"
S508;239;"Superficial injury; contusion"
S509;239;"Superficial injury; contusion"
S60;239;"Superficial injury; contusion"
S600;239;"Superficial injury; contusion"
S601;239;"Superficial injury; contusion"
S602;239;"Superficial injury; contusion"
S607;239;"Superficial injury; contusion"
S608;239;"Superficial injury; contusion"
S609;239;"Superficial injury; contusion"
S70;239;"Superficial injury; contusion"
S700;239;"Superficial injury; contusion"
S701;239;"Superficial injury; contusion"
S707;239;"Superficial injury; contusion"
S708;239;"Superficial injury; contusion"
S709;239;"Superficial injury; contusion"
S80;239;"Superficial injury; contusion"
S800;239;"Superficial injury; contusion"
S801;239;"Superficial injury; contusion"
S807;239;"Superficial injury; contusion"
S808;239;"Superficial injury; contusion"
S809;239;"Superficial injury; contusion"
S90;239;"Superficial injury; contusion"
S900;239;"Superficial injury; contusion"
S901;239;"Superficial injury; contusion"
S902;239;"Superficial injury; contusion"
S903;239;"Superficial injury; contusion"
S907;239;"Superficial injury; contusion"
S908;239;"Superficial injury; contusion"
S909;239;"Superficial injury; contusion"
T00;239;"Superficial injury; contusion"
T000;239;"Superficial injury; contusion"
T001;239;"Superficial injury; contusion"
T002;239;"Superficial injury; contusion"
T003;239;"Superficial injury; contusion"
T006;239;"Superficial injury; contusion"
T008;239;"Superficial injury; contusion"
T009;239;"Superficial injury; contusion"
T090;239;"Superficial injury; contusion"
T110;239;"Superficial injury; contusion"
T130;239;"Superficial injury; contusion"
T900;239;"Superficial injury; contusion"
T91;239;"Superficial injury; contusion"
T910;239;"Superficial injury; contusion"
T20;240;Burns
T200;240;Burns
T201;240;Burns
T202;240;Burns
T203;240;Burns
T204;240;Burns
T205;240;Burns
T206;240;Burns
T207;240;Burns
T21;240;Burns
T210;240;Burns
T211;240;Burns
T212;240;Burns
T213;240;Burns
T214;240;Burns
T215;240;Burns
T216;240;Burns
T217;240;Burns
T22;240;Burns
T220;240;Burns
T221;240;Burns
T222;240;Burns
T223;240;Burns
T224;240;Burns
T225;240;Burns
